date,headline,sentiment_vader,sentiment_finbert,sentiment,sentiment_openai_score,KR-FinBert
2025-02-18,머스크가 6·25 참전 미군 유해 신원 확인 중단시켰다고? ,0,0,0.0,-1,-1
2025-02-18,[질문들] 테슬라향 대규모 수주?…엘앤에프 '봄날은 온다' ,0,0,0.0,1,-1
2025-02-18,"3배 테슬라 올라탄 서학개미, -76% 날벼락…""매도 못해"" 비명만 ",0,-1,-0.5,-1,-1
2025-02-18,"젝시믹스, 브랜드 창립 10주년 기념 대규모 기획전 진행 ",0,0,0.0,0,0
2025-02-18,테슬라 주가 폭락으로 190조 증발... 눈가 촉촉해져 '말잇못' 하는 일론... ,0,0,0.0,-1,-1
2025-02-18,"제네시스 'GV70' 전기차 타보니, 묵직한 '가짜 엔진음' 구현[카미경] ",0,-1,-0.5,-1,-1
2025-02-18,"코스닥...리노공업 · HPSP · 퀄리타스반도체 '껑충', 알테오젠 '뚝' ",0,-1,-0.5,0,1
2025-02-18,"루마니아 '푸틴 칭송' 극우 대선 후보 출마 금지...머스크 ""미친 짓"" ",0,0,0.0,0,0
2025-02-18,"밉상 된 테슬라, 국내 판매도 부진… 일각선 “신차 없는 탓” ",0,-1,-0.5,-1,-1
2025-02-18,"돌아온 外人, 코스피 '급등'...하나금융·SK하이닉스 '껑충' ",0,-1,-0.5,0,0
2025-02-18,'KODEX 미국서학개미 ETF' 올해 수익률 '바닥권' ,0,-1,-0.5,-1,1
2025-02-18,"트럼프의 테슬라 vs 레이건의 할리 데이비슨, 무엇이 다른가? [데스크칼... ",0,0,0.0,0,0
2025-02-18,한달동안 '-30%'....손절? 저가매수? 혼돈의 서학개미 ,0,0,0.0,-1,0
2025-02-18,"머스크와 '모델S' 시승 트럼프…""테슬라 공격시 '테러'로 처벌""(종합2보... ",0,-1,-0.5,-1,0
2025-02-18,"테슬라 유럽 판매 급감 이유, 신차 출시 위해 모델 Y 생산 중단이 주요... ",0,0,0.0,-1,-1
2025-02-18,"`자산운용` 키우는 우리금융, 美부자 꿈꾸며 `EMP펀드` 출시 ",0,-1,-0.5,0,1
2025-02-18,"현대차 모셔널 테슬라·구글 뒤따른다, 자율주행 기술 '엔드투엔드'로 ... ",0,-1,-0.5,0,1
2025-02-18,"테슬라 광팬도 등 돌렸다 ""주가 곧 200달러 붕괴할 것"" ",0,0,0.0,-1,0
2025-02-17,[필동정담] NASA국장과 구로구청장 ,0,0,0.0,0,0
2025-02-17,"FT ""트럼프, 머스크와의 결별은 시간문제···곁에 두기엔 정치적 부담... ",0,-1,-0.5,-1,0
2025-02-17,"트럼프, 주가 폭락한 테슬라 시승…""머스크, 1억불 기부로 화답""(종합) ",0,-1,-0.5,-1,-1
2025-02-17,찬 바람 속 희소식 든 양극재…IRA 변동성이 '수주 릴레이' 변수로 [소부... ,0,0,0.0,0,0
2025-02-17,"""중국도 20조 넣는다""…투자확대 기대감에 로봇주 강세[핫종목] ",0,0,0.0,0,1
2025-02-17,"中 샤오펑, 플라잉카·휴머노이드 로봇 내년 출시…주가 급등 ",0,-1,-0.5,0,1
2025-02-17,[포착] 테슬라 판매사원?…모델별 가격 적힌 메모 들고 홍보하는 트럼프... ,0,0,0.0,0,0
2025-02-17,"트럼프, 머스크와 모델S 시승→구매까지…""테슬라 공격시 테러로 처벌"" ",0,-1,-0.5,0,0
2025-02-17,"이준석 ""이재명은 윤 대통령 데칼코마니"" [짤e몽땅] ",0,0,0.0,0,0
2025-02-17,"트럼프, 테슬라 타고 머스크 지원...""테슬라 공격은 테러"" ",0,-1,-0.5,0,0
2025-02-17,나스닥100 하락 속 개인 순매수 증가… 반등 기대감 작용 ,0,-1,-0.5,0,1
2025-02-17,中전기차 관세 부과에도 BYD EU서 판매 급증…테슬라는 반토막 ,0,-1,-0.5,-1,-1
2025-02-17,머스크가 6·25 참전 미군 유해 신원 확인 중단시켰다고? ,0,0,0.0,-1,-1
2025-02-17,[질문들] 테슬라향 대규모 수주?…엘앤에프 '봄날은 온다' ,0,0,0.0,1,-1
2025-02-17,"3배 테슬라 올라탄 서학개미, -76% 날벼락…""매도 못해"" 비명만 ",0,-1,-0.5,-1,-1
2025-02-17,"젝시믹스, 브랜드 창립 10주년 기념 대규모 기획전 진행 ",0,0,0.0,0,0
2025-02-17,테슬라 주가 폭락으로 190조 증발... 눈가 촉촉해져 '말잇못' 하는 일론... ,0,0,0.0,-1,-1
2025-02-17,"제네시스 'GV70' 전기차 타보니, 묵직한 '가짜 엔진음' 구현[카미경] ",0,-1,-0.5,-1,-1
2025-02-17,"코스닥...리노공업 · HPSP · 퀄리타스반도체 '껑충', 알테오젠 '뚝' ",0,-1,-0.5,0,1
2025-02-17,"밉상 된 테슬라, 국내 판매도 부진… 일각선 “신차 없는 탓” ",0,-1,-0.5,-1,-1
2025-02-17,"루마니아 '푸틴 칭송' 극우 대선 후보 출마 금지...머스크 ""미친 짓"" ",0,0,0.0,0,0
2025-02-17,'KODEX 미국서학개미 ETF' 올해 수익률 '바닥권' ,0,-1,-0.5,-1,1
2025-02-17,"돌아온 外人, 코스피 '급등'...하나금융·SK하이닉스 '껑충' ",0,-1,-0.5,0,0
2025-02-17,"트럼프의 테슬라 vs 레이건의 할리 데이비슨, 무엇이 다른가? [데스크칼... ",0,0,0.0,0,0
2025-02-17,한달동안 '-30%'....손절? 저가매수? 혼돈의 서학개미 ,0,0,0.0,-1,0
2025-02-17,"머스크와 '모델S' 시승 트럼프…""테슬라 공격시 '테러'로 처벌""(종합2보... ",0,-1,-0.5,-1,0
2025-02-17,"테슬라 유럽 판매 급감 이유, 신차 출시 위해 모델 Y 생산 중단이 주요... ",0,0,0.0,-1,-1
2025-02-17,"현대차 모셔널 테슬라·구글 뒤따른다, 자율주행 기술 '엔드투엔드'로 ... ",0,-1,-0.5,0,1
2025-02-17,"`자산운용` 키우는 우리금융, 美부자 꿈꾸며 `EMP펀드` 출시 ",0,-1,-0.5,0,1
2025-02-17,"테슬라 광팬도 등 돌렸다 ""주가 곧 200달러 붕괴할 것"" ",0,0,0.0,-1,0
2025-02-16,[필동정담] NASA국장과 구로구청장 ,0,0,0.0,0,0
2025-02-16,"FT ""트럼프, 머스크와의 결별은 시간문제···곁에 두기엔 정치적 부담... ",0,-1,-0.5,-1,0
2025-02-16,"트럼프, 주가 폭락한 테슬라 시승…""머스크, 1억불 기부로 화답""(종합) ",0,-1,-0.5,-1,-1
2025-02-16,찬 바람 속 희소식 든 양극재…IRA 변동성이 '수주 릴레이' 변수로 [소부... ,0,0,0.0,0,0
2025-02-16,"""중국도 20조 넣는다""…투자확대 기대감에 로봇주 강세[핫종목] ",0,0,0.0,0,1
2025-02-16,"中 샤오펑, 플라잉카·휴머노이드 로봇 내년 출시…주가 급등 ",0,-1,-0.5,0,1
2025-02-16,"트럼프, 머스크와 모델S 시승→구매까지…""테슬라 공격시 테러로 처벌"" ",0,-1,-0.5,0,0
2025-02-16,[포착] 테슬라 판매사원?…모델별 가격 적힌 메모 들고 홍보하는 트럼프... ,0,0,0.0,0,0
2025-02-16,"이준석 ""이재명은 윤 대통령 데칼코마니"" [짤e몽땅] ",0,0,0.0,0,0
2025-02-16,"트럼프, 테슬라 타고 머스크 지원...""테슬라 공격은 테러"" ",0,-1,-0.5,0,0
2025-02-16,中전기차 관세 부과에도 BYD EU서 판매 급증…테슬라는 반토막 ,0,-1,-0.5,-1,-1
2025-02-16,나스닥100 하락 속 개인 순매수 증가… 반등 기대감 작용 ,0,-1,-0.5,0,1
2025-02-16,머스크가 6·25 참전 미군 유해 신원 확인 중단시켰다고? ,0,0,0.0,-1,-1
2025-02-16,[질문들] 테슬라향 대규모 수주?…엘앤에프 '봄날은 온다' ,0,0,0.0,1,-1
2025-02-16,"3배 테슬라 올라탄 서학개미, -76% 날벼락…""매도 못해"" 비명만 ",0,-1,-0.5,-1,-1
2025-02-16,"젝시믹스, 브랜드 창립 10주년 기념 대규모 기획전 진행 ",0,0,0.0,0,0
2025-02-16,테슬라 주가 폭락으로 190조 증발... 눈가 촉촉해져 '말잇못' 하는 일론... ,0,0,0.0,-1,-1
2025-02-16,"제네시스 'GV70' 전기차 타보니, 묵직한 '가짜 엔진음' 구현[카미경] ",0,-1,-0.5,-1,-1
2025-02-16,"코스닥...리노공업 · HPSP · 퀄리타스반도체 '껑충', 알테오젠 '뚝' ",0,-1,-0.5,0,1
2025-02-16,"밉상 된 테슬라, 국내 판매도 부진… 일각선 “신차 없는 탓” ",0,-1,-0.5,-1,-1
2025-02-16,"루마니아 '푸틴 칭송' 극우 대선 후보 출마 금지...머스크 ""미친 짓"" ",0,0,0.0,0,0
2025-02-16,"돌아온 外人, 코스피 '급등'...하나금융·SK하이닉스 '껑충' ",0,-1,-0.5,0,0
2025-02-16,'KODEX 미국서학개미 ETF' 올해 수익률 '바닥권' ,0,-1,-0.5,-1,1
2025-02-16,"트럼프의 테슬라 vs 레이건의 할리 데이비슨, 무엇이 다른가? [데스크칼... ",0,0,0.0,0,0
2025-02-16,한달동안 '-30%'....손절? 저가매수? 혼돈의 서학개미 ,0,0,0.0,-1,0
2025-02-16,"머스크와 '모델S' 시승 트럼프…""테슬라 공격시 '테러'로 처벌""(종합2보... ",0,-1,-0.5,-1,0
2025-02-16,"테슬라 유럽 판매 급감 이유, 신차 출시 위해 모델 Y 생산 중단이 주요... ",0,0,0.0,-1,-1
2025-02-16,"`자산운용` 키우는 우리금융, 美부자 꿈꾸며 `EMP펀드` 출시 ",0,-1,-0.5,0,1
2025-02-16,"현대차 모셔널 테슬라·구글 뒤따른다, 자율주행 기술 '엔드투엔드'로 ... ",0,-1,-0.5,0,1
2025-02-16,"테슬라 광팬도 등 돌렸다 ""주가 곧 200달러 붕괴할 것"" ",0,0,0.0,-1,0
2025-02-15,[필동정담] NASA국장과 구로구청장 ,0,0,0.0,0,0
2025-02-15,"FT ""트럼프, 머스크와의 결별은 시간문제···곁에 두기엔 정치적 부담... ",0,-1,-0.5,-1,0
2025-02-15,"트럼프, 주가 폭락한 테슬라 시승…""머스크, 1억불 기부로 화답""(종합) ",0,-1,-0.5,-1,-1
2025-02-15,찬 바람 속 희소식 든 양극재…IRA 변동성이 '수주 릴레이' 변수로 [소부... ,0,0,0.0,0,0
2025-02-15,"""중국도 20조 넣는다""…투자확대 기대감에 로봇주 강세[핫종목] ",0,0,0.0,0,1
2025-02-15,"中 샤오펑, 플라잉카·휴머노이드 로봇 내년 출시…주가 급등 ",0,-1,-0.5,0,1
2025-02-15,[포착] 테슬라 판매사원?…모델별 가격 적힌 메모 들고 홍보하는 트럼프... ,0,0,0.0,0,0
2025-02-15,"트럼프, 머스크와 모델S 시승→구매까지…""테슬라 공격시 테러로 처벌"" ",0,-1,-0.5,0,0
2025-02-15,"이준석 ""이재명은 윤 대통령 데칼코마니"" [짤e몽땅] ",0,0,0.0,0,0
2025-02-15,"트럼프, 테슬라 타고 머스크 지원...""테슬라 공격은 테러"" ",0,-1,-0.5,0,0
2025-02-15,나스닥100 하락 속 개인 순매수 증가… 반등 기대감 작용 ,0,-1,-0.5,0,1
2025-02-15,中전기차 관세 부과에도 BYD EU서 판매 급증…테슬라는 반토막 ,0,-1,-0.5,-1,-1
2025-02-15,머스크가 6·25 참전 미군 유해 신원 확인 중단시켰다고? ,0,0,0.0,-1,-1
2025-02-15,[질문들] 테슬라향 대규모 수주?…엘앤에프 '봄날은 온다' ,0,0,0.0,1,-1
2025-02-15,"3배 테슬라 올라탄 서학개미, -76% 날벼락…""매도 못해"" 비명만 ",0,-1,-0.5,-1,-1
2025-02-15,"젝시믹스, 브랜드 창립 10주년 기념 대규모 기획전 진행 ",0,0,0.0,0,0
2025-02-15,테슬라 주가 폭락으로 190조 증발... 눈가 촉촉해져 '말잇못' 하는 일론... ,0,0,0.0,-1,-1
2025-02-15,"제네시스 'GV70' 전기차 타보니, 묵직한 '가짜 엔진음' 구현[카미경] ",0,-1,-0.5,-1,-1
2025-02-15,"코스닥...리노공업 · HPSP · 퀄리타스반도체 '껑충', 알테오젠 '뚝' ",0,-1,-0.5,0,1
2025-02-15,"루마니아 '푸틴 칭송' 극우 대선 후보 출마 금지...머스크 ""미친 짓"" ",0,0,0.0,0,0
2025-02-15,"루마니아 '푸틴 칭송' 극우 대선 후보 출마 금지...머스크 ""미친 짓"" ",0,0,0.0,0,0
2025-02-15,"돌아온 外人, 코스피 '급등'...하나금융·SK하이닉스 '껑충' ",0,-1,-0.5,0,0
2025-02-15,'KODEX 미국서학개미 ETF' 올해 수익률 '바닥권' ,0,-1,-0.5,-1,1
2025-02-15,"트럼프의 테슬라 vs 레이건의 할리 데이비슨, 무엇이 다른가? [데스크칼... ",0,0,0.0,0,0
2025-02-15,한달동안 '-30%'....손절? 저가매수? 혼돈의 서학개미 ,0,0,0.0,-1,0
2025-02-15,"머스크와 '모델S' 시승 트럼프…""테슬라 공격시 '테러'로 처벌""(종합2보... ",0,-1,-0.5,-1,0
2025-02-15,"테슬라 유럽 판매 급감 이유, 신차 출시 위해 모델 Y 생산 중단이 주요... ",0,0,0.0,-1,-1
2025-02-15,"`자산운용` 키우는 우리금융, 美부자 꿈꾸며 `EMP펀드` 출시 ",0,-1,-0.5,0,1
2025-02-15,"현대차 모셔널 테슬라·구글 뒤따른다, 자율주행 기술 '엔드투엔드'로 ... ",0,-1,-0.5,0,1
2025-02-15,"테슬라 광팬도 등 돌렸다 ""주가 곧 200달러 붕괴할 것"" ",0,0,0.0,-1,0
2025-02-14,[필동정담] NASA국장과 구로구청장 ,0,0,0.0,0,0
2025-02-14,"FT ""트럼프, 머스크와의 결별은 시간문제···곁에 두기엔 정치적 부담... ",0,-1,-0.5,-1,0
2025-02-14,"트럼프, 주가 폭락한 테슬라 시승…""머스크, 1억불 기부로 화답""(종합) ",0,-1,-0.5,-1,-1
2025-02-14,찬 바람 속 희소식 든 양극재…IRA 변동성이 '수주 릴레이' 변수로 [소부... ,0,0,0.0,0,0
2025-02-14,"""중국도 20조 넣는다""…투자확대 기대감에 로봇주 강세[핫종목] ",0,0,0.0,0,1
2025-02-14,"中 샤오펑, 플라잉카·휴머노이드 로봇 내년 출시…주가 급등 ",0,-1,-0.5,0,1
2025-02-14,"트럼프, 머스크와 모델S 시승→구매까지…""테슬라 공격시 테러로 처벌"" ",0,-1,-0.5,0,0
2025-02-14,[포착] 테슬라 판매사원?…모델별 가격 적힌 메모 들고 홍보하는 트럼프... ,0,0,0.0,0,0
2025-02-14,"이준석 ""이재명은 윤 대통령 데칼코마니"" [짤e몽땅] ",0,0,0.0,0,0
2025-02-14,"트럼프, 테슬라 타고 머스크 지원...""테슬라 공격은 테러"" ",0,-1,-0.5,0,0
2025-02-14,中전기차 관세 부과에도 BYD EU서 판매 급증…테슬라는 반토막 ,0,-1,-0.5,-1,-1
2025-02-14,나스닥100 하락 속 개인 순매수 증가… 반등 기대감 작용 ,0,-1,-0.5,0,1
2025-02-14,머스크가 6·25 참전 미군 유해 신원 확인 중단시켰다고? ,0,0,0.0,-1,-1
2025-02-14,[질문들] 테슬라향 대규모 수주?…엘앤에프 '봄날은 온다' ,0,0,0.0,1,-1
2025-02-14,"3배 테슬라 올라탄 서학개미, -76% 날벼락…""매도 못해"" 비명만 ",0,-1,-0.5,-1,-1
2025-02-14,"젝시믹스, 브랜드 창립 10주년 기념 대규모 기획전 진행 ",0,0,0.0,0,0
2025-02-14,테슬라 주가 폭락으로 190조 증발... 눈가 촉촉해져 '말잇못' 하는 일론... ,0,0,0.0,-1,-1
2025-02-14,"제네시스 'GV70' 전기차 타보니, 묵직한 '가짜 엔진음' 구현[카미경] ",0,-1,-0.5,-1,-1
2025-02-14,"코스닥...리노공업 · HPSP · 퀄리타스반도체 '껑충', 알테오젠 '뚝' ",0,-1,-0.5,0,1
2025-02-14,"루마니아 '푸틴 칭송' 극우 대선 후보 출마 금지...머스크 ""미친 짓"" ",0,0,0.0,0,0
2025-02-14,"밉상 된 테슬라, 국내 판매도 부진… 일각선 “신차 없는 탓” ",0,-1,-0.5,-1,-1
2025-02-14,"돌아온 外人, 코스피 '급등'...하나금융·SK하이닉스 '껑충' ",0,-1,-0.5,0,0
2025-02-14,'KODEX 미국서학개미 ETF' 올해 수익률 '바닥권' ,0,-1,-0.5,-1,1
2025-02-14,"트럼프의 테슬라 vs 레이건의 할리 데이비슨, 무엇이 다른가? [데스크칼... ",0,0,0.0,0,0
2025-02-14,한달동안 '-30%'....손절? 저가매수? 혼돈의 서학개미 ,0,0,0.0,-1,0
2025-02-14,"머스크와 '모델S' 시승 트럼프…""테슬라 공격시 '테러'로 처벌""(종합2보... ",0,-1,-0.5,-1,0
2025-02-14,"테슬라 유럽 판매 급감 이유, 신차 출시 위해 모델 Y 생산 중단이 주요... ",0,0,0.0,-1,-1
2025-02-14,"`자산운용` 키우는 우리금융, 美부자 꿈꾸며 `EMP펀드` 출시 ",0,-1,-0.5,0,1
2025-02-14,"현대차 모셔널 테슬라·구글 뒤따른다, 자율주행 기술 '엔드투엔드'로 ... ",0,-1,-0.5,0,1
2025-02-14,"테슬라 광팬도 등 돌렸다 ""주가 곧 200달러 붕괴할 것"" ",0,0,0.0,-1,0
2025-02-13,[필동정담] NASA국장과 구로구청장 ,0,0,0.0,0,0
2025-02-13,"FT ""트럼프, 머스크와의 결별은 시간문제···곁에 두기엔 정치적 부담... ",0,-1,-0.5,-1,0
2025-02-13,"트럼프, 주가 폭락한 테슬라 시승…""머스크, 1억불 기부로 화답""(종합) ",0,-1,-0.5,-1,-1
2025-02-13,찬 바람 속 희소식 든 양극재…IRA 변동성이 '수주 릴레이' 변수로 [소부... ,0,0,0.0,0,0
2025-02-13,"""중국도 20조 넣는다""…투자확대 기대감에 로봇주 강세[핫종목] ",0,0,0.0,0,1
2025-02-13,"中 샤오펑, 플라잉카·휴머노이드 로봇 내년 출시…주가 급등 ",0,-1,-0.5,0,1
2025-02-13,[포착] 테슬라 판매사원?…모델별 가격 적힌 메모 들고 홍보하는 트럼프... ,0,0,0.0,0,0
2025-02-13,"트럼프, 머스크와 모델S 시승→구매까지…""테슬라 공격시 테러로 처벌"" ",0,-1,-0.5,0,0
2025-02-13,"이준석 ""이재명은 윤 대통령 데칼코마니"" [짤e몽땅] ",0,0,0.0,0,0
2025-02-13,"트럼프, 테슬라 타고 머스크 지원...""테슬라 공격은 테러"" ",0,-1,-0.5,0,0
2025-02-13,中전기차 관세 부과에도 BYD EU서 판매 급증…테슬라는 반토막 ,0,-1,-0.5,-1,-1
2025-02-13,나스닥100 하락 속 개인 순매수 증가… 반등 기대감 작용 ,0,-1,-0.5,0,1
2025-02-13,머스크가 6·25 참전 미군 유해 신원 확인 중단시켰다고? ,0,0,0.0,-1,-1
2025-02-13,[질문들] 테슬라향 대규모 수주?…엘앤에프 '봄날은 온다' ,0,0,0.0,1,-1
2025-02-13,"3배 테슬라 올라탄 서학개미, -76% 날벼락…""매도 못해"" 비명만 ",0,-1,-0.5,-1,-1
2025-02-13,"젝시믹스, 브랜드 창립 10주년 기념 대규모 기획전 진행 ",0,0,0.0,0,0
2025-02-13,테슬라 주가 폭락으로 190조 증발... 눈가 촉촉해져 '말잇못' 하는 일론... ,0,0,0.0,-1,-1
2025-02-13,"제네시스 'GV70' 전기차 타보니, 묵직한 '가짜 엔진음' 구현[카미경] ",0,-1,-0.5,-1,-1
2025-02-13,"코스닥...리노공업 · HPSP · 퀄리타스반도체 '껑충', 알테오젠 '뚝' ",0,-1,-0.5,0,1
2025-02-13,"루마니아 '푸틴 칭송' 극우 대선 후보 출마 금지...머스크 ""미친 짓"" ",0,0,0.0,0,0
2025-02-13,"루마니아 '푸틴 칭송' 극우 대선 후보 출마 금지...머스크 ""미친 짓"" ",0,0,0.0,0,0
2025-02-13,"돌아온 外人, 코스피 '급등'...하나금융·SK하이닉스 '껑충' ",0,-1,-0.5,0,0
2025-02-13,'KODEX 미국서학개미 ETF' 올해 수익률 '바닥권' ,0,-1,-0.5,-1,1
2025-02-13,"트럼프의 테슬라 vs 레이건의 할리 데이비슨, 무엇이 다른가? [데스크칼... ",0,0,0.0,0,0
2025-02-13,한달동안 '-30%'....손절? 저가매수? 혼돈의 서학개미 ,0,0,0.0,-1,0
2025-02-13,"머스크와 '모델S' 시승 트럼프…""테슬라 공격시 '테러'로 처벌""(종합2보... ",0,-1,-0.5,-1,0
2025-02-13,"테슬라 유럽 판매 급감 이유, 신차 출시 위해 모델 Y 생산 중단이 주요... ",0,0,0.0,-1,-1
2025-02-13,"`자산운용` 키우는 우리금융, 美부자 꿈꾸며 `EMP펀드` 출시 ",0,-1,-0.5,0,1
2025-02-13,"현대차 모셔널 테슬라·구글 뒤따른다, 자율주행 기술 '엔드투엔드'로 ... ",0,-1,-0.5,0,1
2025-02-13,"테슬라 광팬도 등 돌렸다 ""주가 곧 200달러 붕괴할 것"" ",0,0,0.0,-1,0
2025-02-12,[필동정담] NASA국장과 구로구청장 ,0,0,0.0,0,0
2025-02-12,"FT ""트럼프, 머스크와의 결별은 시간문제···곁에 두기엔 정치적 부담... ",0,-1,-0.5,-1,0
2025-02-12,"트럼프, 주가 폭락한 테슬라 시승…""머스크, 1억불 기부로 화답""(종합) ",0,-1,-0.5,-1,-1
2025-02-12,찬 바람 속 희소식 든 양극재…IRA 변동성이 '수주 릴레이' 변수로 [소부... ,0,0,0.0,0,0
2025-02-12,"""중국도 20조 넣는다""…투자확대 기대감에 로봇주 강세[핫종목] ",0,0,0.0,0,1
2025-02-12,"中 샤오펑, 플라잉카·휴머노이드 로봇 내년 출시…주가 급등 ",0,-1,-0.5,0,1
2025-02-12,"트럼프, 머스크와 모델S 시승→구매까지…""테슬라 공격시 테러로 처벌"" ",0,-1,-0.5,0,0
2025-02-12,[포착] 테슬라 판매사원?…모델별 가격 적힌 메모 들고 홍보하는 트럼프... ,0,0,0.0,-1,0
2025-02-12,"이준석 ""이재명은 윤 대통령 데칼코마니"" [짤e몽땅] ",0,0,0.0,0,0
2025-02-12,"트럼프, 테슬라 타고 머스크 지원...""테슬라 공격은 테러"" ",0,-1,-0.5,0,0
2025-02-12,中전기차 관세 부과에도 BYD EU서 판매 급증…테슬라는 반토막 ,0,-1,-0.5,-1,-1
2025-02-12,나스닥100 하락 속 개인 순매수 증가… 반등 기대감 작용 ,0,-1,-0.5,0,1
2025-02-12,머스크가 6·25 참전 미군 유해 신원 확인 중단시켰다고? ,0,0,0.0,-1,-1
2025-02-12,[질문들] 테슬라향 대규모 수주?…엘앤에프 '봄날은 온다' ,0,0,0.0,1,-1
2025-02-12,"3배 테슬라 올라탄 서학개미, -76% 날벼락…""매도 못해"" 비명만 ",0,-1,-0.5,-1,-1
2025-02-12,"젝시믹스, 브랜드 창립 10주년 기념 대규모 기획전 진행 ",0,0,0.0,0,0
2025-02-12,테슬라 주가 폭락으로 190조 증발... 눈가 촉촉해져 '말잇못' 하는 일론... ,0,0,0.0,-1,-1
2025-02-12,"제네시스 'GV70' 전기차 타보니, 묵직한 '가짜 엔진음' 구현[카미경] ",0,-1,-0.5,-1,-1
2025-02-12,"코스닥...리노공업 · HPSP · 퀄리타스반도체 '껑충', 알테오젠 '뚝' ",0,-1,-0.5,0,1
2025-02-12,"밉상 된 테슬라, 국내 판매도 부진… 일각선 “신차 없는 탓” ",0,-1,-0.5,-1,-1
2025-02-12,"루마니아 '푸틴 칭송' 극우 대선 후보 출마 금지...머스크 ""미친 짓"" ",0,0,0.0,0,0
2025-02-12,"돌아온 外人, 코스피 '급등'...하나금융·SK하이닉스 '껑충' ",0,-1,-0.5,0,0
2025-02-12,'KODEX 미국서학개미 ETF' 올해 수익률 '바닥권' ,0,-1,-0.5,-1,1
2025-02-12,"트럼프의 테슬라 vs 레이건의 할리 데이비슨, 무엇이 다른가? [데스크칼... ",0,0,0.0,0,0
2025-02-12,한달동안 '-30%'....손절? 저가매수? 혼돈의 서학개미 ,0,0,0.0,-1,0
2025-02-12,"머스크와 '모델S' 시승 트럼프…""테슬라 공격시 '테러'로 처벌""(종합2보... ",0,-1,-0.5,-1,0
2025-02-12,"테슬라 유럽 판매 급감 이유, 신차 출시 위해 모델 Y 생산 중단이 주요... ",0,0,0.0,-1,-1
2025-02-12,"`자산운용` 키우는 우리금융, 美부자 꿈꾸며 `EMP펀드` 출시 ",0,-1,-0.5,0,1
2025-02-12,"현대차 모셔널 테슬라·구글 뒤따른다, 자율주행 기술 '엔드투엔드'로 ... ",0,-1,-0.5,0,1
2025-02-12,"테슬라 광팬도 등 돌렸다 ""주가 곧 200달러 붕괴할 것"" ",0,0,0.0,-1,0
2025-02-11,[필동정담] NASA국장과 구로구청장 ,0,0,0.0,0,0
2025-02-11,"FT ""트럼프, 머스크와의 결별은 시간문제···곁에 두기엔 정치적 부담... ",0,-1,-0.5,-1,0
2025-02-11,"트럼프, 주가 폭락한 테슬라 시승…""머스크, 1억불 기부로 화답""(종합) ",0,-1,-0.5,-1,-1
2025-02-11,찬 바람 속 희소식 든 양극재…IRA 변동성이 '수주 릴레이' 변수로 [소부... ,0,0,0.0,0,0
2025-02-11,"""중국도 20조 넣는다""…투자확대 기대감에 로봇주 강세[핫종목] ",0,0,0.0,0,1
2025-02-11,"中 샤오펑, 플라잉카·휴머노이드 로봇 내년 출시…주가 급등 ",0,-1,-0.5,0,1
2025-02-11,"트럼프, 머스크와 모델S 시승→구매까지…""테슬라 공격시 테러로 처벌"" ",0,-1,-0.5,0,0
2025-02-11,[포착] 테슬라 판매사원?…모델별 가격 적힌 메모 들고 홍보하는 트럼프... ,0,0,0.0,0,0
2025-02-11,"이준석 ""이재명은 윤 대통령 데칼코마니"" [짤e몽땅] ",0,0,0.0,0,0
2025-02-11,"트럼프, 테슬라 타고 머스크 지원...""테슬라 공격은 테러"" ",0,-1,-0.5,0,0
2025-02-11,나스닥100 하락 속 개인 순매수 증가… 반등 기대감 작용 ,0,-1,-0.5,0,1
2025-02-11,中전기차 관세 부과에도 BYD EU서 판매 급증…테슬라는 반토막 ,0,-1,-0.5,-1,-1
2025-02-11,머스크가 6·25 참전 미군 유해 신원 확인 중단시켰다고? ,0,0,0.0,-1,-1
2025-02-11,[질문들] 테슬라향 대규모 수주?…엘앤에프 '봄날은 온다' ,0,0,0.0,1,-1
2025-02-11,"3배 테슬라 올라탄 서학개미, -76% 날벼락…""매도 못해"" 비명만 ",0,-1,-0.5,-1,-1
2025-02-11,"젝시믹스, 브랜드 창립 10주년 기념 대규모 기획전 진행 ",0,0,0.0,0,0
2025-02-11,테슬라 주가 폭락으로 190조 증발... 눈가 촉촉해져 '말잇못' 하는 일론... ,0,0,0.0,-1,-1
2025-02-11,"제네시스 'GV70' 전기차 타보니, 묵직한 '가짜 엔진음' 구현[카미경] ",0,-1,-0.5,-1,-1
2025-02-11,"코스닥...리노공업 · HPSP · 퀄리타스반도체 '껑충', 알테오젠 '뚝' ",0,-1,-0.5,0,1
2025-02-11,"루마니아 '푸틴 칭송' 극우 대선 후보 출마 금지...머스크 ""미친 짓"" ",0,0,0.0,0,0
2025-02-11,"루마니아 '푸틴 칭송' 극우 대선 후보 출마 금지...머스크 ""미친 짓"" ",0,0,0.0,0,0
2025-02-11,"돌아온 外人, 코스피 '급등'...하나금융·SK하이닉스 '껑충' ",0,-1,-0.5,0,0
2025-02-11,'KODEX 미국서학개미 ETF' 올해 수익률 '바닥권' ,0,-1,-0.5,-1,1
2025-02-11,"트럼프의 테슬라 vs 레이건의 할리 데이비슨, 무엇이 다른가? [데스크칼... ",0,0,0.0,0,0
2025-02-11,한달동안 '-30%'....손절? 저가매수? 혼돈의 서학개미 ,0,0,0.0,-1,0
2025-02-11,"머스크와 '모델S' 시승 트럼프…""테슬라 공격시 '테러'로 처벌""(종합2보... ",0,-1,-0.5,-1,0
